date,Sentiment,Reporting,Movement,Actions,Information,Miscellaneous,Preparation,Other
2012-11-04 18:41:56,"","","","","","","",""
2012-10-24 13:49:38,"","","","","","","",""
2012-10-29 17:04:50,"","","","","","","",""
2012-10-27 09:25:24,"","","","","","","",""
2012-11-01 11:52:54,"","","","","","","",""
2012-10-30 06:07:24,"","","","","","","",""
2012-10-29 13:02:28,"","","","","","","",""
2012-10-27 01:13:34,"","","","","","","",""
2012-10-28 14:20:29,"","","","","","",Maintaining_Plans,""
2012-11-06 09:28:02,"","","","","","","",""
2012-10-31 07:29:17,"","","","","","","",""
2012-11-06 15:25:10,"","","","","","","",""
2012-10-22 17:28:24,"","","","","","","",""
2012-11-04 05:15:54,"","","","","","","",""
2012-11-04 19:12:29,"","","","","","","",""
2012-10-29 13:41:13,"","","","","","","",""
2012-10-25 20:27:45,"","","","","","","",""
2012-11-01 16:25:08,"","","","","","","",""
2012-10-22 16:37:18,"","","","","","","",""
2012-11-04 14:03:53,"","","","","","","",""
2012-11-05 07:56:22,"","","","","","","",""
2012-10-27 22:02:07,"","","","","","","",""
2012-10-29 09:16:21,"","","","","","","",""
2012-11-04 10:41:16,"","","","","","","",""
2012-11-05 18:56:33,"","","","","","","",""
2012-10-29 09:36:35,"","","","","","","",""
2012-10-27 06:24:55,"","","","","","","",""
2012-10-26 23:54:03,"","","","","","","",""
2012-10-29 22:13:29,"","","","","","","",""
2012-10-26 06:42:06,"","","","","","","",""
2012-11-04 16:36:29,"","","","","","","",""
2012-10-29 20:41:14,"","","",Power_For_Life,"","","",""
2012-10-25 08:27:53,"","","","","","","",""
2012-11-03 22:12:14,"","","","","","","",""
2012-11-05 07:01:59,"","","","","","","",""
2012-10-27 14:17:51,"","","","","","","",""
2012-10-28 23:26:54,"","","","","","","",""
2012-10-29 06:53:15,"","","","","","","",""
2012-10-28 10:40:00,"",External_Natural_Environment,"","","","","",""
2012-11-06 19:01:35,"","","","","","","",""
2012-10-29 13:06:18,"","","","","","","",""
2012-11-05 07:55:59,Positive_Coping,Immediate_Personal_Environment,"","","","","",""
2012-11-03 15:53:50,"",What_Others_Are_Doing,"","","","","",""
2012-10-30 09:03:08,Frustrated,Immediate_Personal_Environment,"",Power_For_Life,"","","",""
2012-10-28 22:21:30,Excited,"",Stationary,"","","","",""
2012-11-05 11:09:46,"","","","","","","",""
2012-11-06 21:42:39,"","","","","","","",""
2012-10-24 22:50:06,"","","","",Pass_On_Information,"","",""
2012-10-22 11:25:26,"","","","","","","",""
2012-10-24 23:48:00,"","","","","","","",""
2012-10-22 19:45:14,"","","","","","","",""
2012-11-05 09:54:11,"","","","","","","",""
2012-11-04 18:37:32,"","","","","","","",""
2012-11-04 15:30:44,"","","","","","","",""
2012-10-29 20:16:34,"",Other_Non_Natural_Environment,"",Supplies,"","","",""
2012-10-23 22:18:01,"","","","","","","",""
2012-10-28 22:42:42,"","","","","","","",""
2012-10-26 05:50:24,"","","","","","","",""
2012-10-27 00:46:24,"","","","","","","",""
2012-10-28 13:34:14,"","","","","","","",""
2012-11-04 11:44:34,"","","","","","","",""
2012-10-24 14:37:50,"","","","","","","",""
2012-10-31 05:57:54,"",What_Others_Are_Doing,"","","","","",""
2012-11-03 05:14:23,"","","","","","","",""
2012-10-24 06:13:21,"","","","","","","",""
2012-10-23 18:41:13,"","","","","","","",""
2012-10-22 09:00:18,"","","","","","","",""
2012-11-06 12:26:07,"","","","","","","",""
2012-11-04 15:52:38,"","","","","","","",""
2012-10-28 10:17:58,"",Immediate_Personal_Environment,"","","","","",""
2012-10-26 18:40:17,"","","","","","","",""
2012-10-29 19:46:45,"","","","","","","",""
2012-10-23 17:02:19,"","","","","","","",""
2012-10-30 03:40:14,"","","","","","","",""
2012-10-28 21:13:33,"","","","","","","",""
2012-10-24 00:28:22,"","","","","","","",""
2012-11-03 10:31:43,"","","","",Pass_On_Information,"","",""
2012-10-27 02:56:12,"","","","","","","",""
2012-11-01 07:05:13,"","","","","","","",""
2012-11-05 21:50:28,"","","","","","","",""
2012-10-26 14:56:19,"","","","","","","",""
2012-10-28 13:57:15,"","","","","","","",""
2012-10-26 07:05:12,"","","","","","","",""
2012-11-05 16:11:17,"","","","","","","",""
2012-10-28 18:37:22,"","","","","","","",""
2012-10-29 15:16:35,"","","","","","","",""
2012-10-30 13:04:04,"","","","","","","",""
2012-11-04 14:56:21,"","","","","","","",""
2012-11-01 14:36:32,"","","","","","","",""
2012-11-06 21:47:57,"","","","","","","",""
2012-10-28 12:53:38,"","","","","","","",""
2012-10-29 13:31:57,"","","","","","","",""
2012-11-06 21:53:38,"","","","","","","",""
2012-10-30 13:04:40,"","","","","","","",""
2012-10-25 16:28:03,"","","","","","","",""
2012-10-25 14:19:12,"","","","","","","",""
2012-11-06 22:45:32,"","","","","","","",""
2012-11-06 13:08:12,"","","","","","","",""
2012-10-26 23:57:14,"","","","","","","",""
2012-11-06 21:31:15,"","","","","","","",""
2012-11-06 07:22:49,"","","","","","","",""
2012-11-06 12:19:45,"","","","","","","",""
2012-11-03 01:14:54,"","","","","","","",""
2012-11-03 16:19:26,"","","","","","","",""
2012-10-28 22:39:09,"","","","","","","",""
2012-11-05 06:02:29,"","","","","","","",""
2012-11-05 15:49:06,"","","","","","","",""
2012-10-28 22:43:22,"","","","","","","",""
2012-10-31 19:08:34,"","","","","","","",""
2012-10-24 05:21:08,"","","","","","","",""
2012-11-05 12:47:22,"","","","","","","",""
2012-10-31 21:23:49,"",Other_Non_Natural_Environment,"","","","","",""
2012-10-31 22:12:43,"","","","","","","",""
2012-10-29 17:46:01,"","","","","",Household_Information,"",""
2012-10-28 15:52:19,"","","","","","","",""
2012-10-22 15:14:13,"","","","","","","",""
2012-10-30 19:49:30,"","","","","","","",""
2012-11-05 10:23:28,"","","","","","","",""
2012-11-03 17:16:38,"","","","",Pass_On_Information,"","",""
2012-11-06 12:39:25,"","","","","","","",""
2012-11-03 00:19:42,"","","","","","","",""
2012-10-25 16:18:18,"","","","","","","",""
2012-11-06 07:50:09,"","","","","","","",""
2012-11-03 16:16:54,"","","","","","","",""
2012-10-29 19:48:14,"","","","","","","",""
2012-11-03 11:09:30,"","","","","","","",""
2012-11-06 21:19:49,"","","","","","","",""
2012-11-02 18:10:40,"","","","","","","",""
2012-10-24 23:03:37,"","","","","","","",""
2012-10-22 06:41:19,"","","","","","","",""
2012-11-05 14:14:07,Positive_Coping,"","","",Pass_On_Information,"","",""
2012-11-04 14:25:42,"","","","","","","",""
2012-10-25 18:12:36,"","","","","","","",""
2012-10-28 05:16:02,"","","",Supplies,"","","",""
2012-10-26 07:54:52,"","","","","","","",""
2012-11-02 18:09:14,"","","","","","","",""
2012-10-27 17:12:01,"","","","","","","",""
2012-11-03 21:05:10,"","","","","","","",""
2012-11-03 14:23:52,"","","","","","","",""
2012-11-05 00:58:11,Positive_Coping,What_Others_Are_Doing,"","",Pass_On_Information,"","",""
2012-10-26 19:27:21,"","","","","","","",""
2012-11-02 16:19:02,"","","","",Seek_Information,"","",""
2012-11-05 07:45:45,"","","","",Pass_On_Information,"","",""
2012-11-06 15:05:03,"","","","","","","",""
2012-10-23 20:51:31,"","","","","","","",""
2012-10-28 12:14:02,"","","","","","","",""
2012-11-06 12:13:46,"","","","","","","",""
2012-11-02 06:19:06,"","","","","","","",""
2012-10-30 14:48:16,"","","","","","","",""
2012-11-04 08:22:40,"","","","","","","",""
2012-10-27 15:23:35,"","","","","","","",""
2012-11-05 08:55:19,"","","","","","","",""
2012-10-23 10:01:45,"","","","","","","",""
2012-10-30 18:56:18,"","","","","","","",""
2012-10-30 07:33:02,"","","","","","","",""
2012-10-30 12:50:34,"","","","","","","",""
2012-10-23 20:09:49,"","","","","","","",""
2012-11-03 21:36:22,"",Other_Non_Natural_Environment,"","","","","",""
2012-11-03 20:36:40,"","","","","","","",""
2012-10-31 17:04:13,"",Immediate_Personal_Environment,"",Power_For_Life,"","","",""
2012-10-22 11:48:11,"","","","","","","",""
2012-10-30 16:38:21,"",External_Natural_Environment,"","",Pass_On_Information,"","",""
2012-11-06 11:19:51,"","","","","","","",""
2012-10-29 16:41:43,"","","","","","","",""
2012-11-06 19:30:48,"",Immediate_Personal_Environment,"",Power_For_Life,"","","",""
2012-10-25 12:04:21,"","","","","","","",""
2012-11-02 19:38:10,"","","",Booze,"","","",""
2012-10-23 19:48:22,"","","","","","","",""
2012-10-29 22:04:02,"","","","","","","",""
2012-10-23 07:14:23,"","","","","","","",""
2012-11-01 11:04:02,"","","","","","","",""
2012-10-30 13:25:16,"","","","","","","",""
2012-11-05 13:16:48,"","","","","","","",""
2012-11-06 13:42:11,Excited,"","",Power_For_Life,"","","",""
2012-11-03 17:41:55,"","","","","","","",""
2012-10-27 00:55:17,"","","","","","","",""
2012-11-06 21:03:05,"","","","","","","",""
2012-10-27 15:34:12,"","","","","","","",""
2012-10-23 17:02:43,"","","","","","","",""
2012-10-26 07:56:29,"","","","","","","",""
2012-10-29 16:08:56,"","","",Booze,Pass_On_Information,"","",""
2012-10-24 12:49:25,"","","","","","","",""
2012-10-22 20:25:53,"","","","","","","",""
2012-11-02 13:40:58,"","","","","","","",""
2012-11-06 21:34:24,"","","","","","","",""
2012-10-31 11:43:59,"","","","","","","",""
2012-10-26 14:47:31,"","","","","","","",""
2012-10-31 11:51:06,"","","","","","","",""
2012-10-29 13:53:19,Humor,"","","","","","",""
2012-10-29 21:35:50,"","","","","","","",""
2012-10-30 07:41:51,"","","","","","","",""
2012-11-06 15:44:40,"","","","","","","",""
2012-11-06 18:35:24,"","","","","","","",""
2012-10-24 11:43:54,"","","","","","","",""
2012-10-28 09:58:25,"","","","","","","",""
2012-10-31 00:46:04,"",External_Natural_Environment,"","","","","",""
2012-10-26 19:33:41,"","","","","","","",""
2012-10-31 15:18:43,"","","","",Seek_Information,"","",""
2012-10-29 19:05:30,"","","","","","","",""
2012-11-01 16:53:27,"","","","","","","",""
2012-10-24 16:44:53,"","","","","","","",""
2012-10-25 14:12:01,"","","","","","","",""
2012-10-31 12:25:02,"","","","","","","",""
2012-10-28 00:08:47,"","","","","","","",""
2012-11-02 17:56:27,"","","","","","","",""
2012-10-24 07:20:13,"","","","","","","",""
2012-11-05 08:11:44,"","","","","","","",""
2012-10-29 20:00:30,"",External_Natural_Environment,"","","","","",""
2012-10-25 14:07:25,"","","","","","","",""
2012-10-24 12:20:33,"","","","","","","",""
2012-11-01 00:05:02,"",What_Others_Are_Doing,"","",Pass_On_Information,"","",""
2012-11-05 19:35:57,"","","","","","","",""
2012-10-29 21:45:28,"","","","","","","",""
2012-10-26 15:52:06,"","","","","","","",""
2012-10-30 10:56:29,"","","","","","","",""
2012-10-26 04:57:54,"","","","","","","",""
2012-10-23 06:32:56,"","","","","","","",""
2012-10-29 20:42:55,"","","","","","","",""
2012-11-04 23:55:52,"","","","","","","",""
2012-10-25 00:17:34,"","","","","","","",""
2012-11-05 21:33:12,"","","","","","","",""
2012-10-23 07:54:17,"","","","","","","",""
2012-11-03 09:32:45,"","","","","","","",""
2012-11-02 07:36:11,"","","","","","","",""
2012-10-29 13:42:04,"","","","","","","",""
2012-10-25 20:23:05,"","","","","","","",""
2012-11-05 21:17:58,"","","","","","","",""
2012-11-05 15:23:04,"","","","","","","",""
2012-10-26 10:37:25,"","","","","","","",""
2012-11-06 10:08:39,"","","","","","","",""
2012-10-22 06:47:54,"","","","","","","",""
2012-11-06 10:19:02,"","","","","","","",""
2012-11-04 20:04:41,"","","","","","","",""
2012-10-31 08:20:20,"","","","","","","",""
2012-10-30 13:01:36,"","","","","","","",""
2012-10-27 01:39:19,"","","","","","","",""
2012-10-28 20:28:02,Frustrated,External_Natural_Environment,"","","","","",""
2012-10-30 21:16:30,"","","","","","","",""
2012-10-26 07:43:04,Worried,"","","","","","",""
2012-11-05 13:12:54,"","","","","","","",""
2012-10-29 23:55:17,"","","","","","","",""
2012-11-02 05:24:13,"",Immediate_Personal_Environment,"","","","","",""
2012-10-28 07:46:29,"","","","","","","",""
2012-11-05 16:04:24,"",Immediate_Personal_Environment,"","","","","",""
2012-10-30 13:03:09,"",External_Natural_Environment,"","","","","",""
2012-11-03 13:21:41,"","","","",Pass_On_Information,"","",""
2012-11-02 21:46:40,"","","","","","","",""
2012-10-29 23:15:25,"","","","","","","",""
2012-10-29 08:18:43,"",Immediate_Personal_Environment,"","","","",Maintaining_Plans,""
2012-11-06 07:32:17,"","","","","","","",""
2012-10-30 14:31:31,"","","","","","","",""
2012-11-02 18:37:02,"","","","","","","",""
2012-11-06 20:35:27,"","","","","","","",""
2012-11-02 06:40:40,"","","","","","","",""
2012-10-26 07:32:32,"","","","","","","",""
2012-10-29 20:30:32,"","","","","","","",""
2012-10-24 07:35:58,"","","","","","","",""
2012-11-05 17:56:56,"","","","","","","",""
2012-10-28 18:00:59,"","","","","","","",""
2012-11-06 07:38:07,"","","","","","","",""
2012-11-06 09:16:27,"","","","","","","",""
2012-11-03 12:25:02,"","","","","","","",""
2012-11-05 20:38:42,"","","","","","","",""
2012-11-06 23:34:40,"","","","","","","",""
2012-10-31 10:24:15,Frustrated,"","","","","","",""
2012-11-06 02:48:38,"","","","","","","",""
2012-10-24 12:51:36,"","","","","","","",""
2012-11-05 14:01:38,"","","","","","","",""
2012-11-02 13:33:30,"","","","","","","",""
2012-10-25 03:46:05,"","","","","","","",""
2012-11-03 10:22:00,"","","","",Pass_On_Information,"","",""
2012-10-26 06:10:28,"","","","","","","",""
2012-11-05 13:55:37,"","","","","","","",""
2012-11-05 13:09:34,"","","","","","","",""
2012-10-23 10:51:53,"","","","","","","",""
2012-10-24 13:19:51,"","","","","","","",""
2012-10-24 05:55:33,"","","","","","","",""
2012-10-29 16:00:32,Excited,Immediate_Personal_Environment,"",Power_For_Life,"","","",""
2012-11-02 16:19:54,Excited,Other_Non_Natural_Environment,"","","","","",""
2012-11-02 07:55:37,"","","","","","","",""
2012-11-03 20:58:19,"","","",Supplies,"","","",""
2012-11-03 11:07:55,"","","","","","","",""
2012-10-29 19:46:20,"","","","","","","",""
2012-10-22 11:54:02,"","","","","","","",""
2012-11-06 12:33:52,"","","","","","","",""
2012-11-05 12:12:44,"","","","","","","",""
2012-11-06 21:33:13,"","","","","","","",""
2012-11-01 14:04:40,"","","","","","","",""
2012-11-01 12:51:38,"","","",Power_For_Communication,"","","",""
2012-11-04 13:00:50,"","","","","","","",""
2012-10-30 14:14:21,"",Immediate_Personal_Environment,"","","","","",""
2012-11-01 17:00:34,"","","","","","","",""
2012-10-27 22:56:29,"","","","","","","",""
2012-11-03 09:32:43,Excited,External_Natural_Environment,"","","","","",""
2012-10-31 12:50:15,"",External_Natural_Environment,Move_Somewhere_Safer,"","","","",""
2012-10-26 21:33:03,"","","","","","","",""
2012-10-30 18:16:56,"","","","","","","",""
2012-10-28 11:04:59,"","","","","","","",""
2012-11-02 09:57:33,"","","","","","","",""
2012-10-30 13:02:16,"","","","","","","",""
2012-11-05 16:50:41,"","","","","","","",""
2012-11-03 17:12:01,"","","","",Pass_On_Information,"","",""
2012-10-27 06:27:38,"","","","","","","",""
2012-11-04 15:18:18,"","","","","","","",""
2012-11-04 00:08:18,"","","","","","","",""
2012-10-23 16:57:28,"","","","","","","",""
2012-10-30 13:36:39,"","","","","","","",""
2012-10-31 17:53:52,"","","","","","","",""
2012-10-23 05:19:11,"","","","","","","",""
2012-10-28 08:19:38,"","","",Supplies,"","","",""
2012-10-26 19:12:41,"","","","","","",Transportation_Planning,""
2012-10-27 22:25:27,"","","","","","","",""
2012-10-28 19:28:50,Worried,External_Natural_Environment,"","","","","",""
2012-11-04 10:01:16,"","","","","","","",""
2012-11-06 22:35:08,"","","","","","","",""
2012-11-05 10:34:31,"","","","","","","",""
2012-11-06 22:36:56,"","","","","","","",""
2012-10-22 12:26:08,"","","","","","","",""
2012-10-29 21:00:16,"","","","","","","",""
2012-11-06 06:25:41,"","","","","","","",""
2012-10-24 13:31:20,"","","","","","","",""
2012-11-03 15:48:57,"","","","","","","",""
2012-10-29 16:22:41,Humor,"","",Supplies,"","","",""
2012-11-03 16:36:42,"","","",Supplies,Seek_Information,"","",""
2012-10-27 19:26:10,"","","","","","","",""
2012-11-05 20:31:08,"","","","","","","",""
2012-10-23 21:10:31,"","","","","","","",""
2012-10-27 12:41:01,"","","","","","","",""
2012-10-25 13:31:47,"",External_Natural_Environment,"","","","","",""
2012-11-03 21:01:23,"","","","","","","",""
2012-11-05 15:51:17,"","","","","","","",""
2012-10-29 16:57:41,"","","","","","","",""
2012-10-22 03:42:41,"","","","","","","",""
2012-11-03 22:35:33,"","","","","","","",""
2012-10-23 08:39:23,"","","","","","","",""
2012-10-22 14:37:19,"","","","","","","",""
2012-10-24 21:05:20,"","","","","","","",""
2012-10-31 07:36:43,"","","","","","","",""
2012-11-03 20:43:35,"","","","","","","",""
2012-11-06 15:05:52,"","","","","","","",""
2012-10-29 08:09:47,"","","","","","","",""
2012-11-03 21:18:12,"","","","","","","",""
2012-10-25 14:08:03,"","","","","","","",""
2012-10-28 03:48:42,"","","","","","","",""
2012-11-05 18:53:29,"","","","","","","",""
2012-10-22 09:47:11,"","","","","","","",""
2012-11-01 00:49:06,"","","","","","","",""
2012-11-06 22:44:46,"","","","","","","",""
2012-10-30 10:34:19,Positive_Coping,Other_Non_Natural_Environment,"","",Seek_Information,"","",""
2012-10-30 05:25:49,"",Other_Non_Natural_Environment,"","",Pass_On_Information,"","",""
2012-10-30 10:27:25,"",Other_Non_Natural_Environment,"","","","","",""
2012-11-05 13:25:55,"","","","","","","",""
2012-11-02 20:48:41,"","","","","","","",""
2012-10-23 07:07:33,"","","","","","","",""
2012-11-02 05:58:35,"","","","","","","",""
2012-11-04 13:59:22,"","","","","","","",""
2012-10-23 07:40:45,"","","","","","","",""
2012-10-28 18:35:42,"","","","","","","",""
2012-11-06 21:13:38,"","","","","","","",""
2012-10-31 14:48:33,"","","","","","","",""
2012-10-29 20:46:04,"","","","","","","",""
2012-10-25 06:54:45,"","","","","","","",""
2012-11-05 12:58:39,"","","","","","","",""
2012-10-27 17:22:43,"","","","","","","",""
2012-10-30 18:22:04,"","","","","","","",""
2012-10-26 04:35:33,"","","","","","","",""
2012-10-24 17:26:36,"","","","","","","",""
2012-10-30 00:48:28,"",Other_Non_Natural_Environment,"","","","","",""
2012-10-31 11:41:07,"","","","","","","",""
2012-11-04 21:00:23,"","","","","","","",""
2012-10-23 11:26:39,"","","","","","","",""
2012-11-04 15:57:30,"","","","","","","",""
2012-11-03 17:14:05,"","","","","","","",""
2012-10-26 17:01:20,"","","","","","","",""
2012-11-01 12:52:45,"","","","","","","",""
2012-11-04 17:30:00,"","","","","","","",""
2012-11-05 08:00:18,"","","","","","","",""
2012-11-03 20:45:52,"","","","","","","",""
2012-11-02 07:01:37,"","","","","","","",""
2012-11-04 07:55:27,"","","","","","","",""
2012-11-05 08:17:17,"","","","","","","",""
